LATITUDE,LONGITUD
33.56400833,-85.2127
33.89948333,-83.3417
34.34017778,-83.8477
33.60560556,-83.8758
32.56830833,-83.8748
34.15751111,-84.7912
32.85225833,-83.5801
33.73764167,-84.242
34.37320556,-83.2631
33.89515278,-84.0171
31.00671111,-83.5578
33.94325556,-84.4961
33.70375833,-84.3276
32.05672778,-83.6687
34.11583889,-85.2262
33.89948333,-84.2036
33.98068333,-84.0206
33.36212778,-83.3869
32.997025,-82.834
33.83589722,-82.7488
33.05402778,-81.951
30.64982222,-83.3163
34.08998611,-84.4846
33.57083056,-84.3718
33.74533889,-84.3492
33.27915833,-83.0069
33.29111389,-84.013
33.47399167,-82.1493
33.69841389,-84.6495
33.92868333,-83.9854
33.46324167,-82.4983
31.45934722,-83.5465
31.66196111,-81.8478
32.86737778,-83.6561
31.09398889,-81.7259
31.25928611,-83.8756
31.96927222,-83.7529
31.9326,-82.2829
32.85828889,-83.6158
34.26343889,-85.2878
34.68038056,-84.6234
34.60066667,-84.3382
32.66291944,-84.8586
33.89591111,-83.5788
34.90815556,-85.3437
34.47001944,-85.2666
33.63751389,-84.4569
33.64451944,-84.3987
33.85881111,-84.5164
33.73068611,-84.8051
33.3507,-84.1792
30.82452222,-83.265
32.22654167,-82.4273
32.91744167,-85.1152
32.84336111,-83.6521
32.85431111,-83.6344
33.81591944,-84.2507
34.47521111,-84.9733
31.40751667,-82.1143
33.76190556,-84.9466
31.12623333,-83.7762
33.42321667,-84.46
34.28986389,-83.6134
34.14275,-84.7389
33.93829167,-84.0242
32.858225,-84.5788
32.268,-81.3702
33.74423889,-84.3878
33.3563,-84.1263
34.29128056,-83.4173
31.53003889,-82.9153
33.73351944,-82.3597
33.62172222,-84.1728
31.99656667,-81.2911
33.57146944,-84.3091
33.48273333,-82.1437
33.89329722,-84.2342
31.79004444,-82.3435
33.07408611,-81.9958
33.55530833,-84.6777
33.67815,-84.7773
33.95974167,-84.0533
33.90193056,-84.2803
34.02253333,-83.5727
33.91011389,-84.2068
32.65193611,-84.8796
34.5357,-84.061
34.62991944,-84.9734
34.08728611,-84.2952
32.61827222,-83.6564
33.99238333,-84.7671
33.79062778,-84.23
34.44158333,-83.9293
31.42705278,-83.496
33.840625,-84.2656
34.47927778,-84.4232
34.91404722,-83.7427
33.69519444,-84.1948
30.83395,-83.0311
34.47504167,-84.7058
33.288425,-85.0881
31.21681944,-84.7314
33.73967222,-84.3221
30.84247222,-83.304
31.2233,-82.3417
34.00936667,-84.5672
34.02405278,-84.189
33.91004444,-84.175
33.866225,-84.6335
33.31369167,-82.4474
32.13123611,-82.8641
34.40142222,-83.4873
33.23763056,-81.9016
32.34750278,-82.0414
33.53314444,-84.3693
33.505225,-84.3487
32.22823056,-83.7574
34.29105,-85.0888
31.43951667,-83.5049
33.2099,-82.0426
33.75553056,-84.5852
34.04886389,-83.3221
34.13111944,-83.9787
33.50921111,-82.428
32.20656111,-82.3208
31.22245556,-81.8479
32.07035833,-81.2063
34.28871667,-84.3059
31.60123333,-84.847
33.70114167,-84.3495
33.71048333,-84.2451
31.345125,-81.6053
31.68308333,-81.9189
32.81952222,-83.6396
33.86105556,-84.7198
34.18239444,-84.1371
34.11182222,-84.5817
33.67588889,-84.4132
32.08794722,-81.3555
33.77595556,-84.473
32.54596389,-84.7225
34.29670556,-83.4081
34.222225,-84.9086
32.41759167,-84.0193
33.95595833,-83.6559
34.10806111,-84.0012
34.06358056,-83.7836
33.94670556,-83.4493
33.61523611,-84.3738
34.92511111,-85.5282
33.36886111,-83.6215
33.67888333,-82.9302
33.97337778,-83.8611
33.442375,-81.981
32.99473611,-85.126
33.58301389,-84.313
33.78667778,-84.1584
33.68426944,-84.4079
34.28196111,-82.9604
32.90786111,-81.8551
34.91874722,-85.3115
32.47233889,-82.0333
31.98084167,-81.1458
31.58573889,-84.2194
33.74185,-84.392
34.25483889,-83.4631
33.48222222,-85.2255
31.61521944,-84.1734
31.76369444,-81.6513
33.67405833,-84.2658
34.1703,-83.6792
32.46799444,-84.9731
34.99240556,-83.1935
32.00322778,-81.9168
33.1059,-85.0752
34.37698056,-84.9326
31.186025,-83.155
31.21638056,-83.7858
33.73290278,-84.7374
33.65536944,-84.8194
33.57623333,-83.1953
31.98401944,-82.4355
31.63280833,-81.8635
34.34005,-84.0227
33.99356111,-84.3514
33.65903889,-84.4316
31.22136389,-81.5029
34.59412222,-85.0247
34.11538889,-83.4786
31.89093333,-82.5299
33.14213611,-82.0411
33.79788056,-84.9719
32.25255556,-82.4257
33.01744722,-85.0459
32.39359444,-81.7699
33.45446944,-83.8834
30.76666111,-83.7693
32.05554167,-81.2552
34.29050833,-83.1849
32.68078056,-83.9047
33.68111944,-84.3984
33.90051944,-84.1488
34.275775,-83.7819
34.09403056,-83.1003
33.96683333,-84.7623
34.02612222,-85.2395
34.26109722,-84.8003
32.47093889,-84.9903
32.80574167,-83.6631
33.671025,-84.1793
33.69828611,-84.4965
33.47818889,-84.2531
31.788125,-81.3945
33.55703056,-83.8893
30.87780556,-84.0496
34.91138333,-85.3534
33.77818889,-83.7184
32.06211111,-81.0935
32.05245,-83.6448
31.63403056,-82.4628
33.65305278,-84.4975
32.54805278,-84.8586
33.2382,-83.3194
31.45886944,-83.1204
34.15498611,-84.1557
33.53252778,-84.7091
34.10296944,-83.5941
33.90459167,-83.4045
33.365725,-82.0378
33.97456111,-83.9163
32.256925,-82.4449
31.82853333,-83.2169
31.20325556,-81.9819
33.40738333,-84.5593
32.38653611,-83.6215
34.36858333,-84.9989
34.46483056,-85.2673
33.68297222,-84.3473
34.1886,-83.8312
33.57571944,-84.2251
34.03536111,-83.3387
31.70569444,-83.669
33.74431389,-85.0067
33.96936944,-84.489
33.93385278,-84.1565
33.93856111,-84.0306
33.95552778,-84.6228
34.10811389,-83.7665
33.18876111,-84.7963
31.93541389,-82.8317
31.517125,-82.6586
33.92535556,-84.182
33.90412222,-84.4365
30.83216944,-84.1545
34.00770278,-84.7927
33.75862222,-84.118
34.49108056,-84.9709
34.31267778,-83.7982
33.43927222,-82.1367
30.77664444,-84.8479
31.61516389,-81.9043
31.27280556,-82.7097
33.92589722,-84.4921
33.69732778,-84.7536
33.68307222,-84.3828
34.438525,-84.9202
34.42743056,-83.7129
33.30620833,-85.0625
31.17395556,-84.8543
31.573175,-83.5152
34.54111667,-83.5413
33.60842778,-85.0267
33.67732778,-84.2585
33.54321944,-83.424
33.71069167,-84.4081
33.86509444,-84.304
34.19803889,-84.126
33.55707222,-83.8898
31.19662778,-82.2839
30.99095833,-83.6273
33.87404167,-84.7007
33.99398611,-84.4318
33.70937222,-84.242
31.80846944,-84.361
31.24853889,-82.375
33.81936944,-85.2075
33.39195833,-84.1738
32.53599444,-82.845
34.56070556,-83.967
32.9215,-84.227
33.90307778,-83.2472
32.36855833,-81.3271
33.05501389,-84.9457
34.20286944,-84.9964
33.71830556,-84.4181
33.22699444,-85.2416
32.58036944,-84.5247
32.30605,-84.6992
33.63655278,-84.4921
32.09398611,-81.2741
33.78606944,-84.2355
32.66421667,-83.8148
31.10586944,-81.4933
33.232675,-84.9567
33.74342778,-83.9625
33.95050278,-83.5904
34.17207222,-83.0796
33.06795278,-83.9191
33.83171111,-83.3782
34.86304167,-83.4205
33.07359167,-83.225
33.29865833,-84.1123
33.50903056,-82.046
34.57649167,-83.3394
32.23730833,-84.7992
33.53578889,-84.3322
34.01660833,-83.9871
33.95529167,-85.3866
34.14783889,-84.7109
33.64021944,-84.4544
34.05605833,-84.5968
34.89692778,-85.3997
31.75546944,-83.8083
34.845225,-85.5008
31.30345278,-84.18
33.4758,-82.0052
34.2483,-85.0445
32.56146944,-83.6153
33.41866389,-83.8538
33.71646944,-85.0274
33.58502778,-84.514
33.32861389,-83.3589
33.25779167,-84.2884
31.458,-84.5132
33.88481944,-84.4601
33.48648889,-84.6792
34.1655,-83.6252
34.61299167,-83.7793
32.40774722,-81.7815
34.24025833,-84.1826
33.74146389,-84.3493
33.99645278,-84.0355
34.02056389,-83.9652
33.513075,-82.4632
34.76520556,-85.0018
33.69261667,-84.4662
33.91723889,-84.358
34.24626667,-83.7137
33.93949167,-83.6915
33.90742778,-84.4648
31.53058889,-84.0901
34.001275,-84.7034
33.75214167,-84.4646
33.94772222,-84.0045
33.93338056,-84.2231
33.26969722,-82.9569
32.06978889,-82.8961
33.65151667,-82.2226
34.36675278,-85.1331
32.76713889,-85.0214
32.26734722,-84.1088
33.20066667,-83.4294
34.10916389,-83.9171
34.85589722,-84.8063
34.20816389,-84.9808
30.84269722,-82.0069
33.49730833,-84.3451
33.69884167,-82.3432
34.65711389,-83.7296
31.92679722,-81.3309
33.85398611,-84.6084
31.14355,-83.7669
34.38204444,-84.8416
33.90733056,-84.1957
33.3557,-84.9994
32.92323611,-85.1119
33.15256667,-81.9026
33.49485278,-84.9145
33.77261389,-84.3803
32.05056667,-84.8067
34.00993611,-84.5674
33.51748889,-82.5232
33.92238611,-84.9963
34.50216111,-83.1909
33.29087222,-84.4589
33.81708333,-84.4473
33.62186111,-84.4994
34.19350833,-83.4315
31.24930556,-83.4675
31.21433056,-81.5303
32.03634167,-82.9324
34.22563333,-84.4813
33.81764167,-84.6135
33.70272222,-84.1869
33.74223611,-84.5633
33.54371111,-84.0183
33.10771944,-84.3664
33.99183333,-84.6286
33.23187222,-84.7418
33.65538611,-84.5128
34.28694722,-82.9582
32.92857222,-84.6537
33.74178333,-85.3193
33.27273611,-85.059
33.39965278,-85.0976
31.19303889,-82.3185
33.72216667,-84.3944
30.89003889,-83.2827
33.54339167,-83.424
33.767575,-84.5642
31.11701389,-81.6115
33.87758889,-85.0099
31.48011944,-83.4781
33.02383333,-82.6476
32.12481111,-83.7605
31.579875,-84.114
33.75359722,-84.4187
32.56916944,-82.8427
30.762725,-83.264
33.14920833,-83.2735
32.14123611,-83.8748
33.75946667,-84.5146
31.208625,-82.3388
33.174625,-83.1875
33.56380833,-84.4464
32.00860278,-83.7932
34.30473889,-84.2183
34.94923611,-83.3869
33.7324,-84.5101
32.81405833,-83.6558
33.69106111,-84.2723
33.79764444,-84.3934
33.84183889,-84.6866
33.78723889,-84.247
33.83374444,-84.9805
32.82410833,-83.5717
34.13226667,-84.4831
33.26194444,-84.5873
33.82286667,-84.159
33.50068056,-83.2219
33.32179444,-84.6267
33.69142778,-84.6131
33.55385833,-82.0628
32.80551389,-83.5376
33.58296667,-84.3779
33.89900833,-83.961
33.50628889,-84.5703
32.98293611,-83.2598
33.564125,-85.0544
34.23488333,-84.058
33.45115,-82.4621
33.61838056,-83.8218
33.285475,-84.1086
32.04018889,-80.9963
33.42132222,-84.3722
33.90585278,-84.1876
33.59608889,-83.9667
33.88111667,-84.5959
32.54154722,-83.6249
33.52246944,-84.3636
32.21204722,-83.064
34.42830278,-83.9913
34.29959167,-84.4452
33.94126389,-84.3353
33.71978056,-84.0936
33.69634167,-84.4081
33.66129167,-84.3557
33.36830833,-82.9208
32.54337222,-82.932
31.01621944,-84.6355
34.03588333,-83.3132
33.68293889,-84.3475
33.68340556,-84.3097
33.75204167,-84.3517
33.65813333,-84.5914
31.88654722,-81.3873
33.69020833,-84.3493
32.70389722,-82.347
34.37718889,-83.2545
34.8289,-84.3715
33.733275,-84.2099
34.31393333,-83.7788
32.51230278,-84.894
32.05826389,-84.1976
34.89973611,-83.9281
31.25633889,-81.6026
34.61575278,-84.868
32.85560278,-84.974
34.73100278,-83.9219
33.27781667,-85.0993
32.55681944,-83.8374
32.83180556,-83.6819
33.68119167,-84.2738
34.03274444,-84.8472
34.501225,-83.2023
33.24032778,-84.8104
32.457375,-83.7512
33.42785278,-82.0062
31.96966111,-84.6067
34.23288889,-84.6985
33.53613056,-84.3071
34.42176944,-83.6518
33.50420833,-82.0574
33.39905278,-82.0248
33.23711111,-84.162
33.83298611,-84.463
33.83241111,-84.3337
33.46838611,-84.2619
33.75416944,-84.9373
32.04056667,-81.1111
33.6811,-84.3986
33.62143889,-84.5932
30.82551389,-83.9034
34.97424444,-84.9757
33.22983056,-84.0311
33.89171111,-84.1289
34.10951389,-83.8743
33.32443889,-83.0536
34.11903333,-83.7581
33.62016944,-84.4762
31.31342778,-82.5694
33.77623611,-84.2671
33.0243,-83.5256
34.93319722,-84.1169
34.15846667,-84.7869
34.47097222,-85.354
31.60460278,-82.81
33.71378889,-84.1062
33.65219167,-84.4392
33.54161111,-83.8451
33.56359167,-84.3711
34.59341944,-83.4383
33.20682778,-84.6589
31.94958611,-81.0776
32.57606944,-82.3591
33.92715,-84.0116
31.23583333,-82.3703
32.90174444,-83.7044
33.67844167,-84.1679
33.77121944,-84.3748
31.01521944,-84.8194
32.18599722,-81.4518
33.69883889,-84.2675
33.39252778,-84.5852
33.37023056,-84.1338
34.18115556,-83.3512
31.98785833,-81.8936
33.94826944,-83.4158
33.84602778,-84.3253
32.28831111,-81.1914
33.71098611,-84.3495
33.21049722,-82.3475
30.94658889,-83.5006
34.9116,-85.1329
33.61135,-84.4717
99.9999,999.9999
99.9999,999.9999
33.71376667,-84.5065
99.9999,999.9999
33.61262222,-84.5202
34.47692222,-85.2965
31.11008889,-83.4552
34.05391111,-84.2601
31.71283611,-81.7465
32.20795833,-83.5406
31.95411389,-82.3534
33.87572222,-83.721
33.59163611,-84.3851
33.79548056,-84.2258
33.73293889,-84.7375
33.75442222,-84.3794
32.45529722,-81.7837
31.41165556,-81.4309
31.02386389,-83.7607
30.91484722,-83.9188
33.87725278,-84.566
33.71501111,-84.3022
33.71812222,-84.3153
33.95638611,-84.1211
31.59295556,-83.2368
33.770875,-84.2327
34.08590833,-84.6766
34.36236944,-84.0382
33.68767222,-84.3492
34.20017222,-83.4329
31.46501944,-81.4466
33.07513889,-84.9963
33.05177778,-84.8919
32.93834722,-84.4785
33.97229722,-84.3467
33.76915278,-85.1468
34.755175,-85.1009
33.78294167,-84.6094
33.28730556,-81.9587
34.80035,-84.9785
34.05091667,-84.7016
33.50749722,-82.1412
33.89626667,-84.3526
33.32765278,-85.0113
33.541,-84.2453
33.75380833,-84.7078
34.967675,-83.8015
33.95651944,-83.3284
34.10244722,-85.3647
34.10011944,-83.7958
33.29552778,-84.3428
34.94254722,-85.3365
34.11607778,-84.8697
33.89450278,-84.5106
31.878225,-81.3951
30.82326389,-83.2983
33.59348056,-83.8723
33.80063889,-84.2015
34.2165,-83.9321
33.02450556,-83.5726
33.57288056,-83.8506
33.51385833,-83.9234
33.25681667,-82.0072
32.81315,-83.849
33.75773889,-84.2912
31.71365556,-83.2246
33.62094167,-83.8165
31.798275,-82.1721
30.95766944,-84.4788
33.70691944,-84.1304
32.33716667,-81.399
33.58426667,-84.5142
33.76781667,-84.5245
34.52081667,-83.8823
31.06694722,-84.8782
31.05778056,-81.7289
32.10816944,-81.1469
33.44985833,-82.0778
33.51558889,-82.8566
33.59841667,-84.4066
34.683775,-83.8951
33.00563889,-85.111
34.31935556,-84.8471
32.77144444,-83.6593
33.486425,-84.3406
31.547075,-82.9365
33.503325,-84.704
33.98436389,-83.9531
33.24090833,-84.35
34.70369167,-85.2748
34.34418056,-84.5132
34.98188056,-85.4107
33.82695556,-84.3272
33.71916111,-84.8354
34.07838889,-84.7906
32.99268611,-82.8096
32.20893333,-83.68
33.61594722,-84.4387
32.90262778,-84.3294
31.06616111,-82.1873
33.44165833,-84.7166
34.11955833,-84.3499
33.938325,-84.0191
33.94246944,-83.3527
34.28922778,-83.4198
33.71804722,-84.3419
33.71294444,-84.3105
33.77616944,-84.5981
33.49996389,-84.6704
32.67394444,-83.4757
34.09228889,-84.5818
33.71577222,-84.2609
32.55756111,-82.4882
33.90308333,-84.3548
33.96085556,-84.062
33.69041111,-84.2999
34.39733333,-83.941
33.38833056,-84.1743
34.02455833,-85.01
33.69828333,-84.1084
33.62598056,-84.4887
34.36293889,-83.809
33.91992222,-84.8295
32.72599167,-83.6544
33.95895833,-83.3394
33.69893889,-84.2596
33.67361667,-84.2708
32.56057222,-82.8201
99.9999,999.9999
33.81203333,-84.1729
34.88639722,-85.1454
33.52487222,-84.506
33.63940833,-84.958
34.24136667,-83.8522
33.94726389,-83.2206
33.71946389,-84.3495
32.77474444,-81.9755
33.44383889,-82.0974
32.00128333,-81.2869
33.19546944,-84.0052
31.27950556,-82.2186
34.02988611,-84.3553
33.42186944,-84.3039
33.88647222,-83.5571
34.54210278,-83.3619
34.95739444,-85.2012
33.63920833,-84.3779
33.46325833,-84.6729
31.74733611,-82.4993
33.69233056,-84.2618
34.34775,-82.8971
31.18635,-82.3932
33.97318611,-83.8531
34.65338611,-85.2846
34.65381944,-84.9842
31.29455556,-82.8316
32.74449167,-83.7188
31.85253333,-81.2988
33.64353056,-85.069
33.95151111,-83.3469
33.90907222,-84.5441
34.31506111,-84.0411
33.40406667,-84.1686
31.14974722,-83.9533
33.842275,-84.3294
34.09241944,-84.2437
34.00835556,-84.0731
32.05862222,-84.2532
31.37409722,-84.9193
32.51231389,-84.9921
34.07426667,-83.8326
33.775375,-84.0813
32.70506111,-82.3036
31.62390556,-81.4096
33.79365,-84.9701
31.85141667,-81.554
34.04813889,-84.9988
34.61226111,-83.3783
33.36685556,-84.5016
34.59207778,-84.3121
34.16056944,-83.8986
34.58731944,-83.7979
34.08602778,-84.5211
32.80164444,-81.9145
33.35955278,-82.4641
31.47725,-82.4162
31.49920556,-84.7294
32.09375,-83.763
31.59055556,-83.0952
33.39164722,-81.9747
33.794025,-83.5745
33.57325556,-84.4032
31.70321944,-83.662
33.52824167,-82.8958
33.61658611,-84.5114
32.05166944,-81.1424
33.58059167,-84.3755
33.77488611,-84.5766
34.25724167,-85.1187
33.65394444,-84.5651
33.57891111,-84.351
33.84923889,-84.2467
33.8177,-84.367
33.88869167,-84.216
32.49815,-84.0997
34.38393889,-85.1558
33.68131111,-84.4117
33.36625833,-84.4952
31.62649444,-84.2353
32.44612222,-84.976
33.28630278,-83.886
33.67794444,-85.1508
31.00378056,-82.1296
33.82426111,-84.2341
34.34052778,-85.0787
33.20118889,-83.2956
30.84825,-81.9543
32.11711944,-82.0736
31.52348056,-82.0637
33.99354722,-83.8481
33.74942222,-83.8733
31.99746111,-81.1191
33.5904,-84.3845
33.74540833,-85.1102
31.54170556,-82.7729
34.97776944,-85.417
33.72336944,-84.3183
34.262125,-85.3083
33.77488056,-84.4474
31.90831944,-82.05
32.146025,-82.6624
33.22035,-84.0708
33.56082222,-84.3134
34.86217778,-85.5418
33.75675,-84.5152
33.6169,-84.513
34.03861111,-84.0818
33.91200556,-84.8408
34.08081111,-84.6765
32.77386667,-83.563
32.21996944,-81.9826
33.56703611,-84.5325
33.28506389,-82.6585
32.61404167,-83.739
34.43622778,-85.0015
31.65006389,-81.8572
32.36049444,-81.9987
33.91933333,-84.4127
34.56748056,-84.9443
33.11016944,-84.1545
32.5503,-84.9445
34.55262222,-83.3736
33.42714167,-82.0639
32.70476111,-84.3999
30.84048333,-83.3338
31.57252778,-84.1176
31.46412778,-81.4368
33.74971667,-84.7106
31.20916667,-82.3838
33.48346111,-84.3398
34.29000833,-84.075
33.92196667,-83.368
33.74834167,-84.3898
33.787525,-85.1747
34.76033056,-84.9111
31.51015556,-83.7512
32.87621111,-83.7142
33.35555278,-84.0274
31.00788889,-82.6959
34.883675,-85.509
34.75972222,-84.181
33.558725,-84.4685
34.97723889,-85.4171
33.82572778,-84.3479
34.08824722,-84.696
33.87716667,-84.5542
33.66944722,-83.9868
34.94368056,-85.4751
34.83531389,-85.5342
31.81459167,-81.3632
33.59052222,-83.9407
33.87251389,-84.8856
33.92214444,-83.7737
33.72277222,-84.9216
34.079475,-84.6536
31.32323889,-85.025
32.99830278,-83.3818
32.52237222,-84.9897
33.36803611,-82.0708
33.64352222,-85.069
33.8625,-84.5967
34.945225,-84.7801
30.40320278,-82.1856
33.63952222,-84.1089
33.92041944,-84.3099
33.80976111,-84.4165
31.16735833,-81.5535
34.05531944,-84.0068
31.15593333,-81.9454
31.42040833,-82.6926
33.74219444,-84.1668
33.90141667,-84.2715
31.83207778,-82.5763
33.05901111,-84.7585
32.18754444,-81.1976
32.43137778,-82.9322
34.509375,-84.5126
33.13704722,-83.8348
32.567125,-83.9349
34.245825,-84.3356
31.62396389,-83.8864
34.19475556,-83.5782
33.10332778,-83.2606
31.54651111,-84.1768
33.949175,-83.6995
34.05404167,-84.5944
32.29272778,-81.3895
34.09461667,-84.8483
32.12481111,-83.7605
32.15815278,-81.8351
34.13089167,-84.2527
33.68136667,-84.4182
33.46103889,-83.9565
31.69423889,-81.3873
33.79285,-83.9428
31.52428056,-83.8357
33.75978611,-84.1737
33.35233056,-83.844
33.98445,-83.572
33.426975,-84.4023
34.73360833,-84.4987
32.12662222,-81.1568
32.14168889,-81.4893
34.4951,-83.3123
32.204425,-82.3464
32.86209444,-83.7494
33.72255556,-84.9305
31.985825,-81.1607
31.57624444,-84.1383
33.80124722,-84.423
33.863375,-83.9633
34.28201944,-82.9604
34.16752222,-83.4255
31.62920833,-81.9005
34.01139444,-83.8572
34.21596667,-84.1989
33.33516111,-84.2951
32.39255,-82.294
34.44841111,-84.8394
32.80257778,-81.6298
32.30168611,-83.4958
33.88015556,-83.8444
34.40251111,-84.0061
34.275725,-85.1991
34.059225,-83.9912
32.60319444,-83.8916
34.23057778,-84.8052
33.94268611,-84.5073
33.54052778,-84.2898
34.16133333,-84.7889
33.53186389,-84.3637
32.82294167,-83.6834
34.07106111,-83.6579
31.20332222,-84.1716
33.40885278,-82.0064
33.77351944,-84.558
33.94596667,-84.5126
33.71623333,-84.2514
32.55140833,-84.7384
33.6516,-83.7014
33.06837222,-83.2237
33.76222222,-84.5356
33.94704722,-83.986
32.54590833,-82.9062
33.87208611,-84.3095
32.80155833,-84.922
31.53856389,-82.4582
33.60961389,-83.4503
33.4391,-82.0159
32.81628611,-83.7111
33.73849444,-84.2763
33.47361667,-84.3367
34.68928611,-85.0023
34.24152778,-84.3929
33.629575,-84.4007
33.79359722,-84.2906
33.32556111,-83.056
32.00534722,-81.0963
33.62339722,-84.4246
33.59717222,-84.429
33.77507778,-84.2142
34.05108611,-83.9332
32.53178056,-82.9113
34.73270833,-83.92
32.39323889,-81.8656
32.19899444,-81.1881
33.76631667,-84.1639
34.05516944,-83.9567
33.618675,-83.8242
33.637275,-83.9797
31.98815,-84.2494
32.04190556,-81.1031
33.48414444,-82.1249
33.78019444,-84.4985
33.68248889,-85.2722
33.65043056,-83.4472
33.74800833,-84.0295
31.99248333,-81.1296
31.97366389,-81.1067
33.93267222,-84.0155
33.59424167,-84.1379
34.59275278,-85.2859
33.770625,-84.6431
34.099175,-85.1284
32.69730556,-82.5567
31.83488889,-81.5961
34.96111667,-83.7873
33.85666111,-84.7584
34.16605833,-84.8017
31.262825,-84.8153
34.89312778,-84.262
33.54713333,-83.1822
30.68435833,-83.3868
33.82043056,-84.2645
31.17439167,-81.549
34.05541667,-84.7879
33.85366944,-83.8774
33.82853333,-84.492
33.67466389,-84.1563
31.53640556,-84.3785
34.11929722,-82.8897
33.77664444,-84.4535
33.56194722,-84.4686
33.55761667,-84.0786
33.93412778,-84.5591
33.69532222,-84.3495
33.68452778,-84.3091
33.79100556,-84.2129
33.93628333,-84.1376
32.98024722,-82.8068
33.45484444,-84.1211
33.62081667,-83.9254
32.68296389,-83.7654
30.87415,-83.9563
34.84962778,-85.0182
21.43273333,-158.172
21.33448611,-157.898
21.36400278,-157.928
21.60674444,-157.913
21.57230556,-158.108
20.75061944,-156.456
21.31163611,-158.008
21.29080833,-157.848
21.332125,-157.866
19.13933333,-155.846
21.49243611,-158.229
19.47310278,-154.941
21.36985,-158.026
21.41384722,-158.177
21.28784722,-157.828
20.22635,-155.745
19.67863611,-156.02
20.93376944,-156.333
21.38615556,-157.812
21.35368611,-157.896
19.51996667,-154.84
19.80307222,-155.995
21.34436944,-157.731
21.35210278,-158.13
21.42198056,-157.995
19.98189444,-155.228
21.38600833,-158.15
19.76824167,-155.935
21.29549444,-157.823
19.21798333,-155.463
21.39805,-157.789
21.330275,-158.064
19.36153611,-154.977
19.67043056,-155.98
20.79495,-156.484
20.02194167,-155.775
19.21568333,-155.464
21.28325,-157.8
21.29396667,-157.8
21.32467778,-157.866
21.36570278,-157.767
21.49385556,-157.851
21.48573611,-158.025
20.89118333,-156.467
21.29291111,-157.837
20.918375,-156.323
21.96114722,-159.702
21.33566944,-157.906
21.31334444,-157.861
21.34505278,-157.899
21.417,-158.047
20.761875,-156.45
19.68446667,-155.431
19.57582778,-155.003
20.97723056,-156.677
20.73924444,-156.446
21.47415278,-158.218
21.32096944,-157.843
19.83814444,-155.778
19.19252222,-155.866
19.81972222,-155.96
20.88875278,-156.483
21.34414167,-157.933
21.36941944,-157.784
19.11683056,-155.833
21.40663611,-157.767
21.42951389,-158.013
21.29151944,-157.694
21.29449444,-157.839
21.49492778,-157.851
21.58015833,-158.182
20.87301944,-156.436
20.76877778,-156.306
21.37833611,-157.751
21.50986389,-158.058
20.88059167,-156.456
21.30225833,-157.848
21.33939722,-158.077
19.12772778,-155.839
19.122275,-155.527
21.48218333,-157.845
21.57943333,-158.177
19.58208056,-155.967
21.41945278,-158.178
21.339175,-157.836
21.36045833,-157.915
19.83375,-155.794
19.8281,-155.945
21.32365,-157.857
20.88988333,-156.471
21.28863056,-157.825
21.36935,-158.057
21.29740278,-157.86
19.551975,-155.936
19.67090278,-155.371
21.40557222,-158.177
21.34643611,-158.124
19.65988056,-155.995
21.35035,-157.862
19.6594,-155.958
20.06914444,-155.759
21.38263056,-158.022
20.88781111,-156.484
20.76551944,-156.451
21.33786389,-157.918
21.92310833,-159.501
19.64560278,-155.989
22.09766667,-159.356
21.97231111,-159.379
21.90462222,-159.569
46.87168889,-117.009
43.50415278,-112.059
45.25147222,-116.334
43.78149722,-116.936
43.65026944,-116.651
42.96407778,-112.466
47.947875,-116.673
43.66105278,-116.658
43.61952222,-116.325
47.64197222,-116.863
42.24771111,-112.224
43.66300833,-116.359
47.70650556,-116.85
44.04189167,-116.131
43.08784444,-112.397
47.54825556,-116.158
46.42575833,-117.002
42.56871944,-113.737
42.82225833,-113.767
43.31302778,-115.918
43.53766111,-112.068
42.54945278,-114.575
42.887325,-112.476
43.59721944,-116.392
46.46060278,-117.008
44.90111667,-116.393
44.59468611,-116.041
43.20239444,-112.36
42.81104444,-111.948
43.0122,-116.077
43.59268611,-116.355
47.67735556,-116.72
43.60551944,-116.633
42.40758611,-112.157
43.65676111,-116.656
45.42206389,-116.285
42.04977778,-111.815
42.92058333,-112.486
43.24715278,-112.37
43.60206667,-116.513
42.76006944,-113.511
47.75412222,-116.755
43.63384444,-116.368
46.36296389,-116.751
43.45771944,-111.42
43.77264167,-116.26
43.57380833,-116.555
43.69368056,-116.319
44.07148611,-111.504
43.543375,-116.115
42.66312778,-113.566
46.48769167,-116.738
42.74877222,-111.316
47.78807222,-116.851
42.57595833,-114.203
42.57624444,-113.86
43.21245556,-112.396
43.32028889,-115.262
42.76149444,-114.682
47.92966111,-116.851
46.23318889,-116.058
42.09866111,-112.229
43.57091389,-116.294
45.84331944,-114.745
42.03956667,-112.212
43.97458611,-116.825
43.84138611,-112.363
48.24651944,-116.911
42.82325833,-112.395
42.71700278,-112.223
42.67390556,-114.503
42.16565278,-112.222
43.00120278,-115.181
44.967925,-116.27
46.77281389,-116.625
42.57570833,-114.196
44.30273056,-116.642
43.39565833,-112.064
46.50108333,-116.72
43.54380278,-116.099
42.92430556,-114.394
43.43027222,-116.636
44.08580833,-115.628
47.43464444,-117.033
47.75266944,-117.003
43.756075,-116.891
44.31404722,-116.918
43.65045278,-116.282
43.56633611,-116.198
43.59725278,-116.335
43.49688889,-112.063
45.53730833,-113.871
42.26977778,-116.002
43.467975,-112.087
48.02830278,-116.646
